,timestamp,caption,like_count,comments_count,media_type,media_product_type,media_url,permalink,id,comments.data,thumbnail_url
0,2022-12-30T02:05:19+0000,💛,30,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/322778200_3359512214268300_8037939719050379800_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cbEsAAQ-SzIAX89h4oH&_nc_oc=AQn23a4zWIwyYE_7GA5dyUqeuwd76F3nJ76OgQsh1xE08pCOWDldT_4lIHvvUoX630xqwy836HWG8wgWoSk1Nx_J&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCmFoy12uq05tI0E21YxYhPXrT7tEZKV5gVJLq1agdw3Q&oe=63E93EB0,https://www.instagram.com/p/CmxlFotJyli/,18336168253034275,,
1,2022-12-27T20:48:37+0000,"With power comes responsibility.

In the fitness space, people get excited about how AI can analyze movement, but what I am most excited about is how to use AI to help people adopt healthier lifestyles--we generally know it's important to exercise, but doing it is challenging.

If Netflix and YouTube can recommend content you'll find interesting, how can a health app recommend a health practice that you'll adopt to improve your health long term?

The recommendation will likely need to account for and adapt to your preferences, personality, knowledge/skills, and life stage. It also must be the right level of difficulty: If it's too challenging, you'll get discouraged and give up. If it's too easy, you might not get much benefit or lose motivation.

What application of AI are you most excited about? 

@aiforgood_foundation",5,2,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/321958621_579630850642218_1418582233562155559_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PG6vZHHhIWsAX8DRlXw&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA9F7ALIKoS1B5Ri6h3gyZPhT_wibS90hOCTUMXiD6Brw&oe=63E8967C,https://www.instagram.com/p/Cmr3QXSSDdE/,18033248329425680,"[{'timestamp': '2022-12-27T21:04:59+0000', 'text': '🙌', 'username': 'aiforgood_foundation', 'like_count': 0, 'id': '17959095329223682'}, {'timestamp': '2022-12-27T20:52:10+0000', 'text': 'PROMOTE IT ON @CANADIAN.COMMUNITY', 'username': 'videocou12', 'like_count': 0, 'id': '17881600202728388'}]",
2,2022-12-27T03:31:51+0000,"While my podcast feed is mostly filled with podcasts on data science, health, and fitness, the Hidden Brain podcast is one that people from all industries will find interesting. This most recent episode features scientist and science communicator Katy Milkman, and it’s just in time for the new year, since it discusses strategies on how to follow through on our goals.",5,1,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/321834739_563499202294809_1673127779555148359_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=X5G9WAR6EN0AX9wxRI5&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAwbXyCR7km6C1rYLU5Gk4pjtiR6_ZoGzRIibpFFAkyIA&oe=63E8E8E2,https://www.instagram.com/p/CmqAm0tL1u1/,17980063225869664,"[{'timestamp': '2022-12-28T16:45:59+0000', 'text': 'I’ll have to check this out! Thank you', 'username': 'monikafronc_pilatesportal.ca', 'like_count': 0, 'id': '17923241108530404'}]",
3,2022-12-22T19:35:45+0000,"Here's the link to the Super Data Science podcast that discusses essentials fo data visualization for storytelling: 

superdatascience.com/637",4,0,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/320716792_636088561600429_2604632901986035763_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=S62rQRQ4T2EAX8OMzjz&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDLFrplmQ9vFukKbTsyMIgagdPRpFPaqWFpjtIbyTAWyQ&oe=63EA6388,https://www.instagram.com/p/Cme28PFuJ57/,17926236674624239,,
4,2022-12-21T22:44:24+0000,"This neighboring house has these long sharp icicle hanging from all along its roof edges, while none of the other houses I saw had them. It got me thinking about the importance of good design; I would NOT want to be walking under one of these vanishing daggers if they dropped.

Have you seen any similar icicles? Drop a photo in the comments!",11,5,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/320784492_554115546262234_5811064999706762572_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=-kHNLfTBDtYAX-GMDjH&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDpknqMXHqOfgmlhkZtnk_9taxTISLFKo6lDlNymdWD5w&oe=63E9A5C7,https://www.instagram.com/p/CmcnvFpOYeN/,17939812733373203,"[{'timestamp': '2022-12-24T20:57:54+0000', 'text': ""I took a house building course a few years ago and learned that many builders (by design or error) don't extend the ice shield far enough in.  It leads to icicles and, worse, ice dams that can damage roofs and cause water intrusion.  They're so pretty, though!"", 'username': 'familysleep.ca', 'like_count': 0, 'replies': {'data': [{'timestamp': '2022-12-24T22:47:33+0000', 'text': '@familysleep.ca , That’s too bad that this is still an issue. I saw a building downtown that had that issue as well.', 'username': 'silvialiftsweights', 'like_count': 0, 'id': '17926692215629025'}]}, 'id': '18159235279278873'}, {'timestamp': '2022-12-21T22:50:35+0000', 'text': 'They need better insulation!', 'username': 'pomopaleo', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-12-21T23:17:20+0000', 'text': '@pomopaleo , I figured there was a reason that I just didn’t understand ha ha', 'username': 'silvialiftsweights', 'like_count': 1, 'id': '17970447049881743'}]}, 'id': '17930607224498564'}, {'timestamp': '2022-12-21T22:50:22+0000', 'text': 'Promote it on @toronto_successlyf 🇨🇦', 'username': 'montp126', 'like_count': 0, 'id': '17952507461190892'}]",
5,2022-12-20T00:21:15+0000,"There are already apps that do what personal trainers do: Creating goal-specific exercise programs, providing exercise demos, and even checking form. Will it put trainers out of work? 
No; here’s why:
1. The main challenges in fitness relate to getting people to adopt resistance training and continue long term, not simply knowing what to do. A good trainer doesn’t just check form; they help people DO the things that are aligned with their motivations and abilities.

2. Even when computer vision becomes advanced enough to distinguish between subtle differences in exercise technique, differences in muscle activation patterns (which can make the difference between pain vs. no pain) cannot always be be seen, even by an expert coach. A good movement coach knows the right questions and cues to use for the individual in front of them.

What WILL happen is that these AI-based fitness products will:

- Allow more people to exercise smarter.

- Weed out low quality exercise professionals and force remaining ones to up their standards.

- Make it easier for exercisers and fitness professionals to make data-informed decisions through easier data tracking and visualization.

What do you think?",17,0,VIDEO,FEED,https://video.cdninstagram.com/v/t50.16885-16/321108865_1353501322055256_5981907495892703203_n.mp4?_nc_cat=108&vs=699350655056538_1292635174&_nc_vs=HBksFQAYJEdJRzdJeE5ZRG9HVkFNOEVBT05YN29zc0FRUlRidlZCQUFBRhUAAsgBABUAGCRHTTR2SkJQWERvOTl1WkFBQUxONmJ2b1lveklzYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbqzsaq3vXrPxUCKAJDMywXQFRx64UeuFIYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0diJ9&_nc_ohc=7uHlLJWDMTQAX_MwQax&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDCJ-kddd3FaPjcnqqrCDFaWBUlBGcANrXMCF4ElQKRng&oe=63E50BAE&_nc_rid=8dbc8e51d9,https://www.instagram.com/tv/CmXpML9ARCb/,17956519238480356,,https://scontent.cdninstagram.com/v/t51.29350-15/321072428_5156993421067071_8697996024193895709_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=A8dl_WPcDA4AX9pSnrx&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCCf_dH8WdsQq38p6Zsmgn24YGBFXjcvFxswludcwKsuQ&oe=63E8B41F
6,2022-12-19T02:31:55+0000,"In 2021 I got the audiobook Weapons of Math Destruction by Cathy O’Neil after joining a book club for women in STEM. It discusses the dangers of artificial intelligence algorithms in perpetuating social inequalities. I had no idea at the time that I would embark on a career where I would be developing AI algorithms. I’ll be relistening to this book, this time with the perspective of a data scientist.

Have ideas on how to change AI to reduce social inqualities? Comment below!",8,4,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/320415394_685852956598533_1725904786646388979_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0fxFwKve9ooAX9aMlGW&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD5P2ZXKnSROYikuUpks_roHORGFQpbkPm33tJzfm4cBw&oe=63E94174,https://www.instagram.com/p/CmVTY53MA-u/,18065247544353846,"[{'timestamp': '2022-12-19T05:31:59+0000', 'text': ""Thanks for sharing! I'm going to listen to it. ❤️"", 'username': 'nicogruzling', 'like_count': 1, 'id': '17999843788522715'}, {'timestamp': '2022-12-19T02:41:55+0000', 'text': ""Let's revitalize Stemminist Book Club!!!"", 'username': 'khristine.carino', 'like_count': 1, 'id': '18235685167154631'}, {'timestamp': '2022-12-19T02:41:00+0000', 'text': 'I have been wanting to read this book!', 'username': 'carmesan604', 'like_count': 0, 'replies': {'data': [{'timestamp': '2022-12-19T03:36:03+0000', 'text': '@carmesan604 , I listened to it when commuting, walking, or doing stuff around the house.', 'username': 'silvialiftsweights', 'like_count': 0, 'id': '18336079657028927'}]}, 'id': '17935123997568248'}]",
7,2022-12-17T19:54:21+0000,"Why walking or cardio are important, but not enough to keep you fit.

Lifting weights and resistance training are not just just for athletes or people who want to change their appearance; it helps to:

- Increase strength. That way, you can do everyday activities more easily with less pain/injury.
- Counteract muscle imbalances. Most sports and cardio activities (e.g. running, cycling, hiking) inherently train some muscles and not others. A good resistance training program systematically targets the various parts of the body to help you maintain good posture and reduce aches/pains.
- It counteracts the effects of ageing: Falls, broken hips, frailty, and stooped posture should not be accepted as inevitable.

Have questions or want to discuss? Comment below as this is a topic I’m passionate about.",19,1,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/320445053_5977443735640757_7997636783581808369_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0HZmqjsgI1kAX_nsaHE&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDSyRhVJkV1EZgcrJweCAA3j80ddJ6bc6foZzoOiLy3DQ&oe=63E9A482,https://www.instagram.com/p/CmSBGJ7Osyg/,18154936198280489,"[{'timestamp': '2022-12-17T20:04:46+0000', 'text': 'Promote it on🇨🇦 @vancouver.community_', 'username': 'pardeep.birt.73', 'like_count': 0, 'id': '17910317504676350'}]",
8,2022-12-13T21:48:46+0000,"I just finished my diploma in data science from @lighthouselabs and am excited for the new opportunities this opens in the tech sector! 

A bit about me: I have Master of Science in kinesiology and been working as a kinesiologist and personal trainer since 2014. My ideal next step is to work in an organization that uses technology and products to promote health/fitness on a large scale, such as health apps, gyms, or fitness product manufacturers. 

My ask: If you have a connection with such an organization and they are open to chat, I’d love to learn more about that business, even if there are no job current openings.",27,4,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/319325862_2421265551356834_6367359979201721773_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tituc-GEO6gAX8vsRpn&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCDPi40SMad3mR1pFH0o8aKZTSVXDa_zDtJ0ODccyo6lg&oe=63E95AFD,https://www.instagram.com/p/CmH7ApNOFFc/,18156486961277780,"[{'timestamp': '2022-12-14T02:08:23+0000', 'text': '👏🎉 congratulations', 'username': 'monikafronc_pilatesportal.ca', 'like_count': 1, 'id': '17937578591394931'}, {'timestamp': '2022-12-14T01:42:56+0000', 'text': ""@silvialiftsweights if you're on LinkedIn shoot me a connect. Tech is my industry, I'd be happy to look into my network."", 'username': 'sharons.adventure', 'like_count': 0, 'replies': {'data': [{'timestamp': '2022-12-14T04:28:49+0000', 'text': '@sharons.adventure , that’d be great, thanks! Just DM’d you.', 'username': 'silvialiftsweights', 'like_count': 0, 'id': '17957704178326720'}]}, 'id': '17843772542902313'}, {'timestamp': '2022-12-13T22:04:16+0000', 'text': 'Congratulations!', 'username': 'island_12', 'like_count': 1, 'id': '17984777746705230'}]",
9,2022-09-27T21:31:17+0000,"Seeking ways to counteract my sedentary lifestyle as I will be glued to my computer 12 hours a day for the next couple months. Got this nifty fold up desk for my bike anf set up my old monitor. 
Happy for more tips on reducing butt soreness. 😂
@lighthouselabs 

#datascience #lighthouselabs",34,6,VIDEO,REELS,https://video.cdninstagram.com/v/t50.33967-16/309160891_819547959079076_4191441832865795551_n.mp4?_nc_cat=108&vs=463201265868349_2709152492&_nc_vs=HBksFQAYJEdMdHJiUktrTVByZ1hfa0NBTl9OcmNnai1pbzZicV9FQUFBRhUAAsgBABUAGCRHR3FDY3hKZmU0ZlRldXdDQU5oQkZmU000djlzYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbsg4ia9LXhPxUCKAJDMywXQDbJN0vGp%2FAYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=UNluM0i1IGsAX-5MEg4&_nc_ht=video.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCom1WX68UQum2LLyCCC3S4qXHFjGk5l9F8_medAC-fog&oe=63E51129&_nc_rid=d5bc09e22f,https://www.instagram.com/reel/CjBnZEDAwAk/,17972792299796698,"[{'timestamp': '2022-09-28T19:07:32+0000', 'text': 'I had an Electra cruiser bike saddle. Most comfortable bike seat everrrr', 'username': 'victoria_cubbon', 'like_count': 1, 'id': '18052054660354760'}, {'timestamp': '2022-09-27T22:44:43+0000', 'text': 'why so many kabocha?!', 'username': '_ssimpson_', 'like_count': 0, 'replies': {'data': [{'timestamp': '2022-09-28T01:23:33+0000', 'text': '@silvialiftsweights lol', 'username': '_ssimpson_', 'like_count': 0, 'id': '18005162584488406'}, {'timestamp': '2022-09-28T00:49:48+0000', 'text': '@_ssimpson_ , its my rice/bread alternative haha', 'username': 'silvialiftsweights', 'like_count': 1, 'id': '17928423323400867'}]}, 'id': '17976002959706890'}, {'timestamp': '2022-09-27T22:20:33+0000', 'text': 'To reduce butt soreness, buy @samsaracycleclub shorts. Game changer. I will never buy anything else again. (And I’m not being paid to say that. LOL)', 'username': 'jenullett', 'like_count': 1, 'replies': {'data': [{'timestamp': '2022-09-28T00:50:25+0000', 'text': '@jenullett , will keep it mind when budget allows. Thanks!', 'username': 'silvialiftsweights', 'like_count': 1, 'id': '17886531830660141'}]}, 'id': '17961862090985722'}]",https://scontent.cdninstagram.com/v/t51.29350-15/308884674_902798574017752_5798043338577639843_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hGRxJ53w7MQAX9NdjVF&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBBYwklSagMjwQ7MgxeUqmpe0Dks0WWKx_1Tibh1CFZ5A&oe=63E9C284
